Item_ID,URL,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
52232360_001,https://s7d2.scene7.com/is/image/nu/52232360_001_b?$pdp-regular$,0.952298816,0.207905277,-3.007235149,0.11523855,-2.038684033,3.653467796,-1.735977534,0.148682622,2.531107212,0.842848657
52233046_041,https://s7d2.scene7.com/is/image/nu/52233046_041_b?$pdp-regular$,3.10798746,1.049592748,-0.287152039,-0.347978258,-0.073260018,3.037886776,0.260266645,3.122533667,1.220345155,-0.3965547
52235579_060,https://s7d2.scene7.com/is/image/nu/52235579_060_b?$pdp-regular$,-0.466667769,2.707698532,-3.18814777,2.863932001,-1.050632787,2.895434518,-0.997032646,-0.134091521,1.660349705,-0.253357846
52235900_070,https://s7d2.scene7.com/is/image/nu/52235900_070_b?$pdp-regular$,1.612352348,1.177088521,-3.238066883,1.574545591,-1.38055437,3.718890905,-2.0211588,-1.791846664,1.441309321,0.207633064
52239993_037,https://s7d2.scene7.com/is/image/nu/52239993_037_b?$pdp-regular$,2.98375599,0.402013642,-2.345453872,-0.112774793,-2.0745767,0.458873012,-0.338784638,-0.507593828,-0.416099434,0.384465454
52240181_000,https://s7d2.scene7.com/is/image/nu/52240181_000_b?$pdp-regular$,-0.809467261,0.009977163,-1.267403591,-1.083550646,-2.641110553,0.980424889,1.881726432,-1.480197758,-1.205042913,-0.496840642
52240785_066,https://s7d2.scene7.com/is/image/nu/52240785_066_b?$pdp-regular$,5.046737003,-0.104640132,-2.246212212,-0.282139825,0.860094469,2.050174033,0.398854713,1.755368904,-1.484941408,1.10813129
52242229_015,https://s7d2.scene7.com/is/image/nu/52242229_015_b?$pdp-regular$,-2.891175886,-1.584991888,-0.159127029,-4.002522239,-1.384857112,0.458011178,1.647322852,-0.263500118,0.042230004,0.622780671
52245800_056,https://s7d2.scene7.com/is/image/nu/52245800_056_b?$pdp-regular$,0.019440371,0.130624631,1.630972209,-3.165251099,3.119326463,2.11519773,-1.322723511,2.194418717,-0.155846175,-0.587950777
52245800_089,https://s7d2.scene7.com/is/image/nu/52245800_089_b?$pdp-regular$,0.727525305,0.663912023,2.169903609,-3.484399304,3.075803816,1.851816348,-0.421643114,1.829847166,0.606637765,-1.00301118
52246196_001,https://s7d2.scene7.com/is/image/nu/52246196_001_b?$pdp-regular$,1.968334713,1.903410332,1.54112426,-1.454286989,1.42243217,-3.387015586,-2.473463416,1.981871864,1.910837302,0.552133306
52246196_011,https://s7d2.scene7.com/is/image/nu/52246196_011_b?$pdp-regular$,3.595288584,0.743294228,1.452281741,-2.002154671,0.605365717,-2.370940707,-2.761211987,2.795778492,0.864153441,-0.546034001
52246592_102,https://s7d2.scene7.com/is/image/nu/52246592_102_b?$pdp-regular$,-2.239563381,-2.011376278,-2.936009797,-4.992101962,0.947522935,0.52656369,-1.679850199,-2.034712684,-0.975252209,-1.249645432
52251972_000,https://s7d2.scene7.com/is/image/nu/52251972_000_b?$pdp-regular$,-2.34313626,3.265886101,-2.246965571,0.990620627,0.405943143,-0.791200689,-0.202564641,0.359104971,-3.510480144,-0.171684069
52252244_000,https://s7d2.scene7.com/is/image/nu/52252244_000_b?$pdp-regular$,-4.943590926,0.362809442,-1.025723087,-1.059556297,-0.888740825,0.684797408,-1.612330953,-1.274446423,-3.102336405,0.316413258
52260221_230,https://s7d2.scene7.com/is/image/nu/52260221_230_b?$pdp-regular$,1.166973575,0.802857266,0.365238255,-2.035482469,3.9491492,0.327698913,1.515504836,-1.251183408,-1.544659488,-0.464787554
52271640_001,https://s7d2.scene7.com/is/image/nu/52271640_001_b?$pdp-regular$,-0.077193147,3.856835702,-2.89963036,0.423756922,-1.299435317,-1.524389266,0.619223567,-1.538293783,2.41585214,-1.254466691
52271640_237,https://s7d2.scene7.com/is/image/nu/52271640_237_b?$pdp-regular$,-0.195989166,2.256226433,-5.046869481,-0.690592711,-0.758767727,-1.048981997,0.459509689,-0.732689887,0.960031046,-0.23098764
52271889_066,https://s7d2.scene7.com/is/image/nu/52271889_066_b?$pdp-regular$,2.436899022,0.36698816,-3.541450166,-0.633586136,-2.226591193,2.574886674,-0.146542911,0.988188046,2.622247411,-0.108915811
52282472_001,https://s7d2.scene7.com/is/image/nu/52282472_001_b?$pdp-regular$,2.05496068,3.402401633,-2.491005653,0.524580683,2.405098772,0.421480412,1.513260047,0.846756573,-0.118347904,-1.369192506
52282639_001,https://s7d2.scene7.com/is/image/nu/52282639_001_b?$pdp-regular$,1.007085248,3.315853633,-2.45601563,1.752272162,0.640081469,-1.176307769,1.08801084,-2.768459896,-0.21684976,-1.881245299
52283538_021,https://s7d2.scene7.com/is/image/nu/52283538_021_b?$pdp-regular$,0.317169722,1.086796345,-3.413934556,-1.267877798,0.098976094,-3.992405278,-0.310682591,-0.062465702,-1.519572725,-0.56198362
52293958_000,https://s7d2.scene7.com/is/image/nu/52293958_000_b?$pdp-regular$,-0.918366309,1.213002516,-0.644738158,-1.572858293,-0.886094576,-0.162854465,-0.130955424,-2.751601976,-3.222024375,-2.810696253
52294139_000,https://s7d2.scene7.com/is/image/nu/52294139_000_b?$pdp-regular$,-2.349619361,-1.429538548,-1.78953402,-2.432017899,-0.979969231,0.330322731,1.483897975,-1.870809325,-3.41191122,-0.214880171
52294360_000,https://s7d2.scene7.com/is/image/nu/52294360_000_b?$pdp-regular$,-2.894677047,1.244718623,-3.823140883,-0.995504321,-1.713574861,-0.158839311,0.313995227,0.920507953,-2.285040676,-2.492892343
52295185_001,https://s7d2.scene7.com/is/image/nu/52295185_001_b?$pdp-regular$,2.114156184,0.04738921,0.804506213,-1.336899577,-2.696532838,-0.260265342,-1.909427684,-2.947760089,-1.454547367,-0.100306618
52295185_005,https://s7d2.scene7.com/is/image/nu/52295185_005_b?$pdp-regular$,2.914288329,-1.060993116,1.400912599,-0.663958995,-3.815948477,-0.386684343,-1.845919031,-1.551320797,-0.616592933,0.312146296
52295185_062,https://s7d2.scene7.com/is/image/nu/52295185_062_b?$pdp-regular$,1.835197974,0.084491158,0.212370735,-0.888241908,-2.825771246,0.045425955,-2.487094384,-1.197190099,-1.459418565,-0.535515142
52297256_060,https://s7d2.scene7.com/is/image/nu/52297256_060_b?$pdp-regular$,1.01144567,2.818434243,-0.541379555,2.789360218,-1.31193013,3.038609643,-0.216623866,-0.793964578,2.807592211,0.207383417
52298049_000,https://s7d2.scene7.com/is/image/nu/52298049_000_b?$pdp-regular$,-1.039406297,2.180519462,-1.669526404,0.770857206,-2.663058623,0.731403755,-2.387647206,0.777397484,1.151579088,-1.009384158
52298601_001,https://s7d2.scene7.com/is/image/nu/52298601_001_b?$pdp-regular$,0.513435388,2.702286128,-0.555662024,1.916711411,-1.141831754,1.815242313,-2.062703229,-1.049336954,0.167755095,0.632280402
52298718_040,https://s7d2.scene7.com/is/image/nu/52298718_040_b?$pdp-regular$,-0.295354398,1.740396956,-2.346281769,1.102480295,-2.08590818,2.116136198,-1.05725396,-0.14326568,2.866105873,0.414901669
52298882_072,https://s7d2.scene7.com/is/image/nu/52298882_072_b?$pdp-regular$,-0.660690698,2.819322778,-2.153597503,0.858021161,-1.028006918,2.207710044,-1.023092014,0.338818154,1.617779647,-0.820494652
52299104_080,https://s7d2.scene7.com/is/image/nu/52299104_080_b?$pdp-regular$,1.210536078,2.2534463,-0.706407085,1.251764396,-3.836852882,-0.277428128,-1.485297792,1.391913605,0.740553102,-0.817493871
52299211_056,https://s7d2.scene7.com/is/image/nu/52299211_056_b?$pdp-regular$,0.586101474,2.538659894,-1.545611318,2.226006065,-2.987465494,2.335713553,-1.781323974,-0.824750901,2.829056787,-0.567647388
52299336_010,https://s7d2.scene7.com/is/image/nu/52299336_010_b?$pdp-regular$,3.859961049,1.836347942,-0.764906365,0.923875394,-3.343568399,1.01236517,0.119533415,-1.997209871,1.176338483,-0.295465173
52299443_066,https://s7d2.scene7.com/is/image/nu/52299443_066_b?$pdp-regular$,-0.010754137,2.452993177,-2.891423501,-0.140055217,-1.557872514,1.131431416,0.083699297,-0.652961164,2.59307033,-0.426582291
52299575_066,https://s7d2.scene7.com/is/image/nu/52299575_066_b?$pdp-regular$,-3.984173655,3.306453106,-0.128420528,1.757992367,0.087219571,-1.322063243,1.004022973,1.23450756,-0.906764078,-0.935249948
52301439_049,https://s7d2.scene7.com/is/image/nu/52301439_049_b?$pdp-regular$,-3.062739918,1.887541036,-0.676844632,-1.130483642,-0.827850103,-2.174047478,0.464796466,1.001904589,-1.212846532,-0.566230949
52301553_040,https://s7d2.scene7.com/is/image/nu/52301553_040_b?$pdp-regular$,1.791873179,1.349335784,0.026523009,-2.402812483,2.440377599,0.63276127,2.009215121,1.516272394,-0.490357165,-0.314897229
52301710_065,https://s7d2.scene7.com/is/image/nu/52301710_065_b?$pdp-regular$,-1.110101634,-1.926610008,1.841393065,-2.271504421,-4.254484379,-0.287459503,0.132003535,0.067328281,-0.160027617,0.46440616
52301801_060,https://s7d2.scene7.com/is/image/nu/52301801_060_b?$pdp-regular$,2.191869108,0.979194497,-0.565990958,-1.952533531,0.447007791,0.054650076,0.356602546,4.33620311,-0.967652329,-1.865526164
52301892_032,https://s7d2.scene7.com/is/image/nu/52301892_032_b?$pdp-regular$,0.953362902,2.663773909,0.177728102,-1.417514739,1.4513502,1.121783823,-0.728998606,3.676316372,1.433060673,-2.848248872
52301983_061,https://s7d2.scene7.com/is/image/nu/52301983_061_b?$pdp-regular$,-2.546083546,1.934109279,-2.666464835,-0.429617265,0.385037234,-2.106883667,-1.571775864,1.974610104,1.645481767,-0.727012859
52302221_030,https://s7d2.scene7.com/is/image/nu/52302221_030_b?$pdp-regular$,-0.862398352,1.905124786,-2.436730372,0.465145689,-0.634624457,-0.692200507,1.537364081,0.567571582,1.631882507,-0.36332685
52302361_065,https://s7d2.scene7.com/is/image/nu/52302361_065_b?$pdp-regular$,0.776029207,0.172166533,-3.235271115,-0.461610243,0.635653906,-3.469108869,1.131823002,0.142388657,0.604505831,1.43240763
52304193_024,https://s7d2.scene7.com/is/image/nu/52304193_024_b?$pdp-regular$,-0.960941397,2.227025086,-2.966626146,-0.118738969,-0.025268916,-1.543755934,2.635377818,-3.344872734,-0.456920701,-1.942144295
52307469_018,https://s7d2.scene7.com/is/image/nu/52307469_018_b?$pdp-regular$,-0.057423246,0.008231031,-1.314488861,-1.903206046,-0.189878668,-1.894610786,1.025166843,0.989755241,-0.606150966,1.92635134
52309903_091,https://s7d2.scene7.com/is/image/nu/52309903_091_b?$pdp-regular$,4.595990906,-0.089196928,1.424702214,0.553826745,0.895513951,-1.058258945,-0.138700837,0.357628301,-1.93537188,1.022561486
52312881_220,https://s7d2.scene7.com/is/image/nu/52312881_220_b?$pdp-regular$,1.082033465,0.263116542,-2.815151406,-1.820384632,-0.655311143,0.993396375,-2.236580101,-2.405412769,-0.385772295,-1.335165268
52313087_000,https://s7d2.scene7.com/is/image/nu/52313087_000_b?$pdp-regular$,-1.013782003,0.278965851,-2.35852607,0.256598832,-2.931461705,1.454693107,-1.588273888,0.07829462,1.401160547,-0.613671198
52313178_085,https://s7d2.scene7.com/is/image/nu/52313178_085_b?$pdp-regular$,-0.660062432,0.663128231,-2.150871794,2.140747019,-3.957246353,2.327460602,-1.186279849,0.745696247,0.514147162,-0.935624603
52313988_001,https://s7d2.scene7.com/is/image/nu/52313988_001_b?$pdp-regular$,-1.305035367,-1.1466054,-4.011807524,-2.730683316,-0.941266574,2.052928648,-1.226766522,0.973654198,-1.508969738,-0.305625729
52314200_000,https://s7d2.scene7.com/is/image/nu/52314200_000_b?$pdp-regular$,0.207795129,-2.197263525,-2.761245907,-2.699956925,-2.416421505,2.748175456,0.766152622,0.819035912,-1.734604518,-0.251843406
52314838_001,https://s7d2.scene7.com/is/image/nu/52314838_001_b?$pdp-regular$,-3.138793163,3.270867774,0.80563399,1.566619174,1.805985545,-1.043585118,1.78295905,0.28277828,-0.685440663,-0.87949076
52318664_040,https://s7d2.scene7.com/is/image/nu/52318664_040_b?$pdp-regular$,2.446495608,0.135989537,-0.826817221,1.685089222,-4.191808491,0.019405742,-0.404363522,-0.801239887,0.703164346,0.153934243
52319423_238,https://s7d2.scene7.com/is/image/nu/52319423_238_b?$pdp-regular$,1.698999256,-1.728100614,-1.109001154,0.145009682,-2.131076965,2.907504087,-1.258279852,0.099441479,2.306202989,0.795452885
52322310_029,https://s7d2.scene7.com/is/image/nu/52322310_029_b?$pdp-regular$,-1.05508777,-0.777843899,1.913517156,-4.007420414,1.73826457,1.639179173,0.051847853,1.212450458,-1.079793234,0.392173011
52329455_000,https://s7d2.scene7.com/is/image/nu/52329455_000_b?$pdp-regular$,-2.980131273,2.38457235,-2.896723116,0.481316171,0.696388405,-2.000500144,1.59885557,-0.44979936,-0.643824559,-1.425184697
52331451_001,https://s7d2.scene7.com/is/image/nu/52331451_001_b?$pdp-regular$,-1.534907202,0.409699727,0.466315728,-0.611182136,2.370560098,0.794812566,-0.151752132,0.811144022,1.688806697,1.351460988
52331527_072,https://s7d2.scene7.com/is/image/nu/52331527_072_b?$pdp-regular$,4.876563582,-1.101413221,2.494157287,1.225067855,-0.611379484,-2.158790693,0.176745248,0.103225039,-1.06145889,2.45423085
52331568_027,https://s7d2.scene7.com/is/image/nu/52331568_027_b?$pdp-regular$,1.206010609,2.657221425,0.293069428,-0.417034263,2.50765757,1.11297937,-0.052350697,-2.401555749,1.027402725,-1.933718188
52339322_015,https://s7d2.scene7.com/is/image/nu/52339322_015_b?$pdp-regular$,-1.294964329,-2.646806572,0.459569599,-3.300276349,-0.172845776,-0.181407999,1.596198627,-1.910252824,0.275618827,1.695033118
52340874_095,https://s7d2.scene7.com/is/image/nu/52340874_095_b?$pdp-regular$,-0.459186732,0.116936368,-1.592583711,-2.47580242,1.355406966,-0.290073169,1.520956138,-1.719059628,-4.46018067,1.030672985
52358736_001,https://s7d2.scene7.com/is/image/nu/52358736_001_b?$pdp-regular$,1.225683211,3.608975549,-1.179999673,1.936646665,-0.07886665,-0.636180523,2.33512173,-3.705962977,1.564350215,-1.307906869
52359007_001,https://s7d2.scene7.com/is/image/nu/52359007_001_b?$pdp-regular$,0.347352588,2.270299,-4.345760226,-0.447700764,-0.080338271,1.660722238,1.222658122,0.606049365,1.079590168,-0.564148012
52360385_066,https://s7d2.scene7.com/is/image/nu/52360385_066_b?$pdp-regular$,4.979714797,-0.79867569,-0.436975096,0.965092798,-0.849815902,2.763215057,-0.006499036,-0.032589908,1.117305874,0.25131531
52360682_001,https://s7d2.scene7.com/is/image/nu/52360682_001_b?$pdp-regular$,3.485427457,0.787030663,-2.918670519,0.025157743,1.615836267,3.295915437,1.043099548,0.335168487,-0.64994131,-0.488676882
52360864_001,https://s7d2.scene7.com/is/image/nu/52360864_001_b?$pdp-regular$,4.488783414,-0.949240893,-2.40488326,0.216862924,0.82158878,2.945906169,-1.181009511,-0.309551942,1.140148134,0.550264179
52366978_061,https://s7d2.scene7.com/is/image/nu/52366978_061_b?$pdp-regular$,4.604538179,0.777462554,1.845204907,-0.491547046,0.822161837,-1.655435422,-0.134641197,-0.356264988,-3.816220849,1.984127091
52367273_018,https://s7d2.scene7.com/is/image/nu/52367273_018_b?$pdp-regular$,4.210674112,1.911591379,2.769004289,-0.053394264,-0.131757308,-1.669795721,0.555365362,0.438673742,-0.470555166,1.360556614
52367661_007,https://s7d2.scene7.com/is/image/nu/52367661_007_b?$pdp-regular$,2.192468806,-0.021114457,-2.719611402,-0.512994178,-0.484877697,0.884783904,-0.562014849,-2.568037765,2.403430554,0.294473432
52367760_037,https://s7d2.scene7.com/is/image/nu/52367760_037_b?$pdp-regular$,3.978891724,2.875189779,-0.326453288,1.419739248,1.642243322,-0.2846129,-1.107894622,-0.480464145,1.148466707,-1.035337235
52387263_041,https://s7d2.scene7.com/is/image/nu/52387263_041_b?$pdp-regular$,2.150672869,1.938229257,-2.165313049,2.298509328,-2.91043021,1.763388916,-2.336016541,-1.603469731,2.753205322,0.282707627
52387669_000,https://s7d2.scene7.com/is/image/nu/52387669_000_b?$pdp-regular$,-2.82958555,0.66412185,-1.773264733,-1.07661305,0.599875643,-2.863339621,-0.177407769,2.009136115,1.101761904,1.765255897
52387982_041,https://s7d2.scene7.com/is/image/nu/52387982_041_b?$pdp-regular$,1.646774458,2.473361179,0.93230221,0.183824886,3.276771724,1.907684088,-0.717846357,0.729958451,1.475911017,-1.305880325
52388220_001,https://s7d2.scene7.com/is/image/nu/52388220_001_b?$pdp-regular$,-0.555779435,1.240979917,-1.884546872,1.649633123,-2.730693607,1.88397182,-1.941825534,-1.192318793,3.340313281,0.292486617
52423985_095,https://s7d2.scene7.com/is/image/nu/52423985_095_b?$pdp-regular$,-0.647834951,-0.762592073,-0.50514762,-2.026140651,1.113496572,0.143210759,2.646432894,-2.133186995,-2.707652973,1.528180529
52429016_001,https://s7d2.scene7.com/is/image/nu/52429016_001_b?$pdp-regular$,0.383105328,1.222891785,1.728745567,-2.555866278,3.054488198,-0.672660977,-2.39124745,-0.621093869,-0.082729525,-1.376917226
52429016_066,https://s7d2.scene7.com/is/image/nu/52429016_066_b?$pdp-regular$,0.60352759,0.987231615,2.379343528,-3.200912749,3.020976287,-0.099421673,-1.864806736,-0.168964171,0.586698346,-0.777255996
52456423_000,https://s7d2.scene7.com/is/image/nu/52456423_000_b?$pdp-regular$,-2.003074634,1.573919542,-1.088430518,-0.050948195,1.089475644,-1.087038479,-0.518952413,0.161293818,-0.283175163,-0.405812556
52456571_070,https://s7d2.scene7.com/is/image/nu/52456571_070_b?$pdp-regular$,1.973078921,1.815705364,-1.093455429,-0.627993185,2.224923903,3.449764374,-1.046090104,1.776057657,2.39021618,0.050447697
52463858_000,NA,0.418279177,-1.978809581,0.503645433,1.74203899,0.877427494,-1.034750013,1.273896967,0.081507001,-0.475576921,-1.089153963
52465499_020,https://s7d2.scene7.com/is/image/nu/52465499_020_b?$pdp-regular$,-0.14714875,2.284907604,0.263457429,-0.035694411,3.581583162,0.368677031,1.516190613,1.463219372,1.208391427,0.962367525
52466851_038,https://s7d2.scene7.com/is/image/nu/52466851_038_b?$pdp-regular$,-3.685652728,1.311438999,-1.634436107,-1.501624002,-0.599967124,-2.986055428,-2.062461934,-0.399657187,1.405512646,-0.225710678
52467008_041,https://s7d2.scene7.com/is/image/nu/52467008_041_b?$pdp-regular$,-1.908193006,3.909771201,-0.719042443,1.906328879,0.364217226,-1.201527675,1.009184231,1.549421278,2.011489013,-0.258623918
52467164_049,https://s7d2.scene7.com/is/image/nu/52467164_049_b?$pdp-regular$,-3.12614753,3.767967565,1.236868954,2.115984006,1.32605943,-0.190881711,-0.193367749,2.191737771,-0.618010057,-1.297909115
52467354_012,https://s7d2.scene7.com/is/image/nu/52467354_012_b?$pdp-regular$,0.058124826,3.927216708,0.009158755,0.74782712,1.979650728,0.080400418,1.184932645,-0.061389118,2.105748312,-0.885420155
52467529_052,https://s7d2.scene7.com/is/image/nu/52467529_052_b?$pdp-regular$,-4.356685101,0.682938594,-2.123883186,-1.37260855,-0.778636327,-1.599038449,-3.082381745,1.835173887,0.014427526,-0.115457486
52468725_012,https://s7d2.scene7.com/is/image/nu/52468725_012_b?$pdp-regular$,-0.909908368,2.006616183,-1.371830734,-0.114389613,0.776753283,-0.825901201,1.798519827,1.489699255,1.225414859,1.731903318
52470168_001,https://s7d2.scene7.com/is/image/nu/52470168_001_b?$pdp-regular$,4.632384465,-0.073885475,-3.882770332,-0.395727604,1.119136527,2.865417951,-0.065956387,-0.632612413,1.019229205,0.456855054
52470259_041,https://s7d2.scene7.com/is/image/nu/52470259_041_b?$pdp-regular$,0.643080585,0.391712791,-3.924026038,0.036232618,0.427486618,0.599407124,-1.191792476,0.076808981,2.765521185,-1.467634635
52470762_027,https://s7d2.scene7.com/is/image/nu/52470762_027_b?$pdp-regular$,3.84326908,1.428124938,-1.361699792,-0.253561919,-1.183894992,-1.988128726,0.57333674,-2.323857604,-2.036551132,-0.309023426
52477486_049,https://s7d2.scene7.com/is/image/nu/52477486_049_b?$pdp-regular$,2.917182899,-0.544088144,1.274727442,-2.968269618,-0.664713338,1.10099731,-1.008678872,1.31171063,-0.662734494,-2.300539524
52477668_001,https://s7d2.scene7.com/is/image/nu/52477668_001_b?$pdp-regular$,-0.724155847,1.146274397,-0.798993239,-2.181336418,1.488016885,4.632664251,0.136018479,-0.89436027,0.785067352,-1.228238952
52477742_270,https://s7d2.scene7.com/is/image/nu/52477742_270_b?$pdp-regular$,-1.679670863,-1.562422656,-2.892493545,-2.257590932,-2.017307222,-0.304456274,-2.547205238,0.30528924,1.794145391,-1.239828738
52478120_009,https://s7d2.scene7.com/is/image/nu/52478120_009_b?$pdp-regular$,0.149930278,-1.667358324,1.535356268,-1.430817609,-2.731837907,0.237463633,-1.987252019,-2.370989792,-3.28473567,0.302175079
52479425_000,https://s7d2.scene7.com/is/image/nu/52479425_000_b?$pdp-regular$,-3.055101296,0.104385334,-4.267771735,-1.001651867,-0.584349272,0.826079607,-0.038525008,0.332455527,-1.826518035,-0.210673377
52479474_009,https://s7d2.scene7.com/is/image/nu/52479474_009_b?$pdp-regular$,-2.982421025,2.274180862,-2.350380206,1.484969647,0.392103015,-1.111093489,-0.76817337,1.090868847,-0.934495397,-0.608988763
52486610_039,https://s7d2.scene7.com/is/image/nu/52486610_039_b?$pdp-regular$,-2.879001242,2.090093856,1.141544917,2.517059633,-0.618860204,2.554013168,-1.410965023,1.1576981,-1.360242943,1.47572295
52487402_040,https://s7d2.scene7.com/is/image/nu/52487402_040_b?$pdp-regular$,-2.102458206,2.10885868,-0.70314221,1.92076449,0.076807595,0.159116736,-2.5295119,-2.671509122,-0.062869887,0.72161669
52487634_040,https://s7d2.scene7.com/is/image/nu/52487634_040_c?$pdp-regular$,-3.203685914,-0.340161854,1.30181761,1.700327282,0.88949376,2.417288476,-1.433457437,-2.262290421,-2.629212435,2.25898174
52491123_001,https://s7d2.scene7.com/is/image/nu/52491123_001_b?$pdp-regular$,-2.621161626,-0.557644999,-0.867134392,-2.477278896,0.080607593,-3.221394732,-3.811355073,-0.482685881,1.340704017,-2.017732803
52505856_041,https://s7d2.scene7.com/is/image/nu/52505856_041_b?$pdp-regular$,-2.787785098,2.707541464,-1.071032053,0.421784322,0.327303633,-3.624150507,-0.817175388,0.307347559,1.100335655,-1.528025722
52506185_000,https://s7d2.scene7.com/is/image/nu/52506185_000_b?$pdp-regular$,-2.334953629,0.051778333,0.937701914,0.643133274,-2.09247525,-3.137846275,-1.149381529,0.818196871,-0.528328172,-0.551814581
52506292_000,https://s7d2.scene7.com/is/image/nu/52506292_000_b?$pdp-regular$,-1.118043776,1.695941161,-1.512423581,-0.049509901,0.353567167,-3.787560653,-1.353664935,0.585511034,-0.843783897,-0.943457988
52510161_066,https://s7d2.scene7.com/is/image/nu/52510161_066_b?$pdp-regular$,4.048314045,-0.01182542,-2.278232961,0.608848522,-1.596107281,3.375226457,-0.672839866,-1.103238687,2.878696609,0.656266142
52510278_011,https://s7d2.scene7.com/is/image/nu/52510278_011_b?$pdp-regular$,4.204577089,0.050898693,-1.93255242,1.038924963,-2.026612728,0.470500026,-1.307724283,-2.129697164,1.889420938,1.351025137
52528809_016,https://s7d2.scene7.com/is/image/nu/52528809_016_b?$pdp-regular$,1.028354936,-0.082139381,2.489872782,-2.145568182,3.370535225,0.15850131,-0.994156393,-1.374875108,1.254727518,0.048746766
52528809_061,https://s7d2.scene7.com/is/image/nu/52528809_061_b?$pdp-regular$,-0.266933278,-0.175605429,2.448634804,-1.96512147,3.256659261,-0.293796602,-2.106126563,-1.392370261,0.809975032,-0.373581477
52537776_001,https://s7d2.scene7.com/is/image/nu/52537776_001_b?$pdp-regular$,1.148853124,1.527332732,-3.812040315,0.614427878,-1.230257247,1.392782509,-1.611337729,-2.690036331,2.745144766,-0.831371484
52537776_040,https://s7d2.scene7.com/is/image/nu/52537776_040_b?$pdp-regular$,1.452129157,1.635356844,-4.766741899,1.544374251,-1.187010469,1.911595237,-1.087053286,-1.862933916,2.097126479,-0.732776187
52538642_060,https://s7d2.scene7.com/is/image/nu/52538642_060_b?$pdp-regular$,-0.290632041,1.180244918,-5.060714187,-0.54728704,-0.429731735,2.185183477,-0.558463993,-0.64437754,2.200706457,-0.628182115
52539491_001,https://s7d2.scene7.com/is/image/nu/52539491_001_b?$pdp-regular$,3.67776537,1.270233697,-0.428260554,1.325159693,2.965169315,0.625091922,0.372886353,-0.420956689,0.791126588,0.277978039
52539541_024,https://s7d2.scene7.com/is/image/nu/52539541_024_b?$pdp-regular$,-0.965114686,1.075446554,-3.320752379,-0.023194146,3.113748603,0.232201482,1.99524858,0.800574841,-0.256304827,0.027684807
52539681_001,https://s7d2.scene7.com/is/image/nu/52539681_001_b?$pdp-regular$,1.806773706,-0.914258517,-3.709790598,-0.35771244,-1.161297695,2.778495645,-0.332304643,-0.126146005,3.467315025,1.292223807
52547635_081,https://s7d2.scene7.com/is/image/nu/52547635_081_b?$pdp-regular$,2.366456518,0.393084327,-1.626203899,-1.23274021,-1.247041279,-1.625221464,-0.454796639,-1.149473588,0.931044501,0.594546739
52554961_011,https://s7d2.scene7.com/is/image/nu/52554961_011_b?$pdp-regular$,0.192199656,0.489141392,3.635592488,-2.026215207,-0.42503588,0.177055004,-0.760655026,-1.694183096,0.724136339,-0.76001387
52560059_001,https://s7d2.scene7.com/is/image/nu/52560059_001_b?$pdp-regular$,-1.87165736,0.010357838,2.627874339,-4.065657275,3.137895165,0.799937268,-1.804870897,-2.594574033,1.471280012,-0.820006875
52560059_011,https://s7d2.scene7.com/is/image/nu/52560059_011_b?$pdp-regular$,-0.750240328,-0.663452088,1.405796399,-3.752948785,2.202394031,-0.512417157,-1.445794476,-0.221000366,1.368251612,-0.663224253
52560463_011,https://s7d2.scene7.com/is/image/nu/52560463_011_b?$pdp-regular$,-1.232907442,-0.724196757,3.241874859,-4.212744081,1.169672262,0.796831697,-0.72514163,-0.544356639,1.657028956,-0.855702465
52562022_011,https://s7d2.scene7.com/is/image/nu/52562022_011_b?$pdp-regular$,-0.287324245,-1.44583657,-0.324357762,-3.196296226,-0.961474531,-2.473595105,-1.395053466,-1.288455289,0.684241756,0.130688537
52562311_001,https://s7d2.scene7.com/is/image/nu/52562311_001_b?$pdp-regular$,0.171867303,-1.444871172,-0.984553754,-3.841114439,-1.927398814,0.090815241,-1.528405007,-0.252022077,0.894874853,-0.826591297
52564101_066,https://s7d2.scene7.com/is/image/nu/52564101_066_b?$pdp-regular$,0.568627803,-1.167212878,2.839039834,-2.381561862,0.033151612,2.870410061,1.756860179,-0.130030857,1.378698941,-0.69376133
52595659_001,https://s7d2.scene7.com/is/image/nu/52595659_001_b?$pdp-regular$,0.703215286,1.359040521,1.211396231,-4.397075741,3.779450882,0.803431266,-0.592879849,-0.63363121,0.726376489,-0.301875938
52618675_263,https://s7d2.scene7.com/is/image/nu/52618675_263_b?$pdp-regular$,0.274140646,1.924467218,0.069831331,1.640726598,1.76870521,2.562989601,-0.144834001,0.476946691,1.346837574,0.14416474
52619871_237,https://s7d2.scene7.com/is/image/nu/52619871_237_b?$pdp-regular$,-2.095104899,2.456904713,-0.977585039,0.906914392,0.597959396,0.069618366,0.410262234,2.053998053,1.50174833,2.317132191
52661410_091,https://s7d2.scene7.com/is/image/nu/52661410_091_b?$pdp-regular$,1.536418377,1.24171976,-0.891526379,0.892395822,2.201448457,-1.895399627,1.651176227,-0.275455506,-0.798908612,-0.395721307
52677309_000,https://s7d2.scene7.com/is/image/nu/52677309_000_b?$pdp-regular$,-3.318490245,1.616587516,-1.147149374,-1.431622071,2.327345737,-3.361165512,-0.843042696,-0.26249029,0.450956471,1.041371186
